id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,2039.260983467102,2039.260983467102,6.02150009945035,0.0,2025.184988975525,1.5679597854614258,45600000,7.572863779270289,100000,393216,cpu
2,1570.222020149231,1570.222020149231,8.350374875590205,0.0,1559.1140985488892,0.10097026824951172,45600000,5.460832678697792,100000,393216,cpu
3,1494.3950176239014,1494.3950176239014,5.165583454072475,0.0,1487.2779846191406,0.07009506225585938,45600000,8.827657205702405,100000,393216,cpu
4,1534.371018409729,1534.371018409729,5.807583220303059,0.0,1526.6180038452148,0.08594989776611328,45600000,7.851803111591131,100000,393216,cpu
5,2182.03604221344,2182.03604221344,3.1638334039598703,0.0,2177.059054374695,0.06306171417236328,45600000,14.412895427087534,100000,393216,cpu
6,2057.840943336487,2057.840943336487,5.566000007092953,0.0,2048.4009981155396,0.07998943328857422,45600000,8.192597905477953,100000,393216,cpu
7,1851.446032524109,1851.446032524109,2.238999819383025,0.0,1846.9740152359009,0.10609626770019531,45600000,20.366236569221993,100000,393216,cpu
8,1831.853985786438,1831.853985786438,5.06541645154357,0.0,1822.7649927139282,0.08392333984375,45600000,9.002221324981965,100000,393216,cpu
9,1969.8079824447632,1969.8079824447632,4.6212500892579556,0.0,1962.2889757156372,0.09000301361083984,45600000,9.867459912199232,100000,393216,cpu
10,2292.2019958496094,2292.2019958496094,6.8282498978078365,0.0,2280.254006385803,0.08499622344970703,45600000,6.678138715256975,100000,393216,cpu
