id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,18.91303062438965,18.91303062438965,15.843083383515477,1.685023307800293,0.11909008026123047,0.3679990768432617,375901440,23.726532954508123,100000,393216,gpu
2,8.996009826660156,8.996009826660156,8.283499861136079,0.025033950805664062,0.1169443130493164,0.030994415283203125,375901440,45.3795432246733,100000,393216,gpu
3,3.612995147705078,3.612995147705078,3.0225832015275955,0.02205371856689453,0.09989738464355469,0.030994415283203125,375901440,124.36429866017308,100000,393216,gpu
4,3.193974494934082,3.193974494934082,2.771083265542984,0.010013580322265625,0.10800361633300781,0.015974044799804688,375901440,135.65144168496988,100000,393216,gpu
5,4.478931427001953,4.478931427001953,4.038083367049694,0.0069141387939453125,0.10609626770019531,0.011920928955078125,375901440,93.08907365987375,100000,393216,gpu
6,3.2030344009399414,3.2030344009399414,2.76683340780437,0.010013580322265625,0.10502338409423828,0.015974044799804688,375901440,135.85980237903007,100000,393216,gpu
7,3.9520263671875,3.9520263671875,3.5294999834150076,0.0059604644775390625,0.10597705841064453,0.010013580322265625,375901440,106.50274593181676,100000,393216,gpu
8,3.901958465576172,3.901958465576172,3.13745834864676,0.0059604644775390625,0.11408329010009766,0.010967254638671875,375901440,119.81081443268651,100000,393216,gpu
9,3.7810802459716797,3.7810802459716797,3.3554998226463795,0.0050067901611328125,0.11098384857177734,0.009059906005859375,375901440,112.02546859428475,100000,393216,gpu
10,4.21595573425293,4.21595573425293,3.8016666658222675,0.010967254638671875,0.11205673217773438,0.016927719116210938,375901440,98.87806402897657,100000,393216,gpu
