id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,1804.3869733810425,1804.3869733810425,7.805999834090471,0.0,1794.8579788208008,0.4849433898925781,45600000,5.841660385496685,100000,393216,cpu
2,1471.824049949646,1471.824049949646,6.602666806429625,0.0,1462.5229835510254,0.08797645568847656,45600000,6.906300338462496,100000,393216,cpu
3,1474.8079776763916,1474.8079776763916,5.424625007435679,0.0,1467.1250581741333,0.0820159912109375,45600000,8.4061110099767,100000,393216,cpu
4,1540.5529737472534,1540.5529737472534,6.02129171602428,0.0,1532.5759649276733,0.09298324584960938,45600000,7.573125859131872,100000,393216,cpu
5,2255.465030670166,2255.465030670166,5.534500116482377,0.0,2246.297001838684,0.09894371032714844,45600000,8.239226495668138,100000,393216,cpu
6,2038.4210348129272,2038.4210348129272,4.578583175316453,0.0,2030.7220220565796,0.07808208465576172,45600000,9.959412825747851,100000,393216,cpu
7,1859.6439361572266,1859.6439361572266,3.6865000147372484,0.0,1851.1009216308594,0.08392333984375,45600000,12.369456074246102,100000,393216,cpu
8,1911.4980697631836,1911.4980697631836,5.278624827042222,0.0,1897.4961042404175,0.13899803161621094,45600000,8.63861355828751,100000,393216,cpu
9,1998.734951019287,1998.734951019287,6.13175006583333,0.0,1989.2960786819458,0.09393692016601562,45600000,7.436702329745525,100000,393216,cpu
10,2312.1089935302734,2312.1089935302734,6.681000115349889,0.0,2297.9170083999634,0.1379251480102539,45600000,6.825325432225635,100000,393216,cpu
