id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,73.2729434967041,73.2729434967041,26.32345841266215,0.0,45.56095600128174,0.5220174789428711,179306496,6.811661795691318,393216,393216,unsorted
2,84.27703380584717,84.27703380584717,13.803833397105336,0.0,44.332027435302734,0.0400543212890625,179306496,12.989616061115354,393216,393216,unsorted
3,60.752034187316895,60.752034187316895,15.147249912843108,0.0,45.120954513549805,0.04100799560546875,179306496,11.837561077537178,393216,393216,unsorted
4,11.448979377746582,11.448979377746582,10.863958392292261,0.0,0.0,0.02491474151611328,179306496,16.50471122268049,393216,393216,unsorted
5,11.140108108520508,11.140108108520508,10.770416585728526,0.0,0.0,0.016927719116210938,179306496,16.648055771360998,393216,393216,unsorted
6,8.491992950439453,8.491992950439453,7.921833312138915,0.0,0.0,0.02205371856689453,179306496,22.63446969090376,393216,393216,unsorted
7,9.024977684020996,9.024977684020996,8.49399995058775,0.0,0.0,0.025033950805664062,179306496,21.109783028382612,393216,393216,unsorted
8,10.006070137023926,10.006070137023926,9.552125120535493,0.0,0.00095367431640625,0.02396106719970703,179306496,18.771372206434002,393216,393216,unsorted
9,11.02292537689209,11.02292537689209,10.470333276316524,0.0,0.0,0.015974044799804688,179306496,17.125194706608255,393216,393216,unsorted
10,11.73698902130127,11.73698902130127,11.290124850347638,0.0,0.0,0.015974044799804688,179306496,15.88171064330426,393216,393216,unsorted
11,13.648033142089844,13.648033142089844,13.099249918013811,0.0,0.0,0.01800060272216797,179306496,13.688302545737486,393216,393216,unsorted
12,14.966964721679688,14.966964721679688,14.416375197470188,0.0,0.0,0.015020370483398438,179306496,12.43769626857832,393216,393216,unsorted
