id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,1875.0909566879272,1875.0909566879272,9.642499964684248,0.0,1862.2959852218628,0.5459785461425781,45600000,4.7290640567291105,100000,393216,cpu
2,1594.193935394287,1594.193935394287,5.901458440348506,0.0,1584.197998046875,0.1100301742553711,45600000,7.726903520701084,100000,393216,cpu
3,1557.6289892196655,1557.6289892196655,2.984958468005061,0.0,1551.2319803237915,0.08094310760498047,45600000,15.276594461455229,100000,393216,cpu
4,1582.394003868103,1582.394003868103,5.496708210557699,0.0,1572.6139545440674,0.08702278137207031,45600000,8.295874231128852,100000,393216,cpu
5,2230.8000326156616,2230.8000326156616,5.296499934047461,0.0,2222.63503074646,0.0890493392944336,45600000,8.60945918395463,100000,393216,cpu
6,2104.763984680176,2104.763984680176,4.064166685566306,0.0,2098.7600088119507,0.06198883056640625,45600000,11.220012250468521,100000,393216,cpu
7,1898.360013961792,1898.360013961792,2.0147499162703753,0.0,1894.537091255188,0.0820159912109375,45600000,22.633081968015613,100000,393216,cpu
8,1887.5160217285156,1887.5160217285156,4.103958141058683,0.0,1880.0430297851562,0.09298324584960938,45600000,11.11122444056818,100000,393216,cpu
9,2036.2070798873901,2036.2070798873901,5.506624933332205,0.0,2028.5789966583252,0.0749826431274414,45600000,8.28093442935948,100000,393216,cpu
10,2346.4170694351196,2346.4170694351196,7.858499884605408,0.0,2333.868980407715,0.07998943328857422,45600000,5.802634175681441,100000,393216,cpu
