id,total_ms,cpu_encode_ms,gpu_ms,depth_key_ms,sort_ms,draw_ms,estimated_memory_bytes,estimated_bandwidth_gbps,visible_splats,total_splats,sort_mode
1,71.6780424118042,71.6780424118042,24.362458381801844,0.0,44.54505443572998,0.5609989166259766,179306496,7.359950838702614,393216,393216,unsorted
2,19.712090492248535,19.712090492248535,13.804791728034616,0.0,0.00095367431640625,0.06401538848876953,179306496,12.98871431981595,393216,393216,unsorted
3,19.279956817626953,19.279956817626953,17.59658334776759,0.0,0.0,0.025033950805664062,179306496,10.189847225242614,393216,393216,unsorted
4,12.994050979614258,12.994050979614258,12.497249990701675,0.0,0.0,0.028967857360839844,179306496,14.347676179432222,393216,393216,unsorted
5,12.382030487060547,12.382030487060547,11.893749935552478,0.0,0.0,0.02396106719970703,179306496,15.075690759566237,393216,393216,unsorted
6,8.993029594421387,8.993029594421387,8.569875033572316,0.0,0.0,0.016927719116210938,179306496,20.92288339066443,393216,393216,unsorted
7,9.977102279663086,9.977102279663086,9.61462501436472,0.0,0.0,0.0209808349609375,179306496,18.649348854698683,393216,393216,unsorted
8,11.270999908447266,11.270999908447266,10.734458453953266,0.0,0.0,0.01704692840576172,179306496,16.70382318485432,393216,393216,unsorted
9,11.613011360168457,11.613011360168457,11.27704163081944,0.0,0.0,0.015020370483398438,179306496,15.900136034788302,393216,393216,unsorted
10,13.600945472717285,13.600945472717285,13.096083188429475,0.0,0.00095367431640625,0.013947486877441406,179306496,13.691612478333916,393216,393216,unsorted
11,14.346957206726074,14.346957206726074,14.009999809786677,0.0,0.0,0.01609325408935547,179306496,12.798465270124098,393216,393216,unsorted
12,15.964984893798828,15.964984893798828,15.55175008252263,0.0,0.0,0.019073486328125,179306496,11.529666760881673,393216,393216,unsorted
